postId,posCommentCount,neuCommentCount,negCommentCount,totalCommentCount,netCompound
1991716644473195_2319065735071616,1,0,0,1,0.4404
1991716644473195_2319097168401806,8,0,0,8,4.1319
1991716644473195_2319125185065671,1,0,0,1,0.4404
1991716644473195_2319195158392007,6,1,0,7,2.83
1991716644473195_2319214408390082,4,0,0,4,1.7777
1991716644473195_2319230521721804,4,0,0,4,1.7616
1991716644473195_2319231875055002,3,0,0,3,1.3212
1991716644473195_2319233641721492,6,0,0,6,2.6581
1991716644473195_2319237031721153,5,0,0,5,2.7391
1991716644473195_2319241571720699,3,1,0,4,1.6432
1991716644473195_2319244965053693,1,0,0,1,0.4404
1991716644473195_2319252055052984,1,0,0,1,0.4404
1991716644473195_2319254418386081,1,0,0,1,0.4404
1991716644473195_2319294451715411,7,0,0,7,3.08
1991716644473195_2319331448378378,3,0,0,3,1.5936
1991716644473195_2319337715044418,5,0,0,5,2.3487
1991716644473195_2319338811710975,4,0,0,4,1.7238
1991716644473195_2319340021710854,3,0,0,3,2.0472
1991716644473195_2319350021709854,1,0,0,1,0.4215
1991716644473195_2319352305042959,5,0,0,5,2.401
1991716644473195_2319361335042056,1,0,0,1,0.4215
1991716644473195_2319374605040729,6,0,0,6,2.4015
1991716644473195_2319376991707157,2,0,0,2,0.8808
1991716644473195_2319377905040399,5,2,0,7,2.286
1991716644473195_2319396571705199,4,0,0,4,1.6635
1991716644473195_2319397688371754,3,0,0,3,1.3023
1991716644473195_2319398578371665,1,0,0,1,0.4404
1991716644473195_2319403151704541,1,0,0,1,0.4404
1991716644473195_2319411208370402,6,1,0,7,2.638
1991716644473195_2319430191701837,1,0,0,1,0.4404
1991716644473195_2319438771700979,1,0,0,1,0.4404
1991716644473195_2319453641699492,1,0,0,1,0.4404
1991716644473195_2319471628364360,1,0,0,1,0.4404
1991716644473195_2319509588360564,4,0,0,4,1.9742
1991716644473195_2319512765026913,7,0,0,7,3.1874
1991716644473195_2319530638358459,2,0,0,2,0.8619
1991716644473195_2319531511691705,2,0,0,2,0.8808
1991716644473195_2319532385024951,2,0,0,2,0.8619
1991716644473195_2319536895024500,5,0,0,5,2.5984
1991716644473195_2319540271690829,3,0,0,3,1.3373
1991716644473195_2319543985023791,1,0,0,1,0.4404
1991716644473195_2319557255022464,1,0,0,1,0.4404
1991716644473195_2319566235021566,1,0,0,1,0.4215
1991716644473195_2319829324995257,19,1,0,20,9.739
1991716644473195_2319836198327903,18,3,0,21,9.1855
1991716644473195_2319839478327575,4,1,0,5,2.2312
1991716644473195_2319839708327552,4,2,0,6,1.8489
1991716644473195_2319844361660420,3,1,0,4,1.3212
1991716644473195_2319845194993670,1,0,0,1,0.4404
1991716644473195_2319848581659998,5,1,0,6,2.361
1991716644473195_2319868804991309,4,2,0,6,2.0078
1991716644473195_2319869441657912,1,1,0,2,0.4927
1991716644473195_2319870434991146,2,0,0,2,0.8619
1991716644473195_2319872648324258,1,0,0,1,0.4404
1991716644473195_2319879858323537,1,1,0,2,0.4404
1991716644473195_2319899824988207,4,0,0,4,1.7427
1991716644473195_2319901931654663,12,4,1,17,4.7229
1991716644473195_2319906464987543,3,1,0,4,1.3212
1991716644473195_2319923118319211,1,0,0,1,0.4404
1991716644473195_2319924034985786,3,0,0,3,1.7474
1991716644473195_2319946018316921,1,0,0,1,0.4404
1991716644473195_2319949278316595,2,1,0,3,0.8619
1991716644473195_2319962794981910,4,0,0,4,1.7238
1991716644473195_2319975054980684,1,0,0,1,0.4404
1991716644473195_2319981361646720,1,0,0,1,0.4404
1991716644473195_2319986611646195,1,1,0,2,0.4404
1991716644473195_2319987574979432,3,0,0,3,1.3546
1991716644473195_2320008048310718,9,0,0,9,4.1721
1991716644473195_2320015821643274,2,0,0,2,0.8808
1991716644473195_2320029308308592,1,0,0,1,0.4215
1991716644473195_2320041724974017,3,0,0,3,1.5715
1991716644473195_2320053034972886,1,0,0,1,0.4404
1991716644473195_2320059904972199,4,0,0,4,1.7427
1991716644473195_2320060278305495,4,0,0,4,1.7588
1991716644473195_2320077174970472,2,0,0,2,0.9171
1991716644473195_2320079314970258,6,2,0,8,2.4107
1991716644473195_2320088531636003,3,0,0,3,1.4802
1991716644473195_2320089408302582,1,0,0,1,0.4404
1991716644473195_2320100474968142,1,0,0,1,0.4404
1991716644473195_2320163158295207,9,0,0,9,3.9258
1991716644473195_2320169351627921,22,2,0,24,10.4365
1991716644473195_2320200904958099,2,0,0,2,0.9648
1991716644473195_2320208101624046,3,0,0,3,1.3212
1991716644473195_2320208774957312,3,1,0,4,1.3212
1991716644473195_2320233254954864,2,1,0,3,0.8808
1991716644473195_2320253251619531,9,1,0,10,4.2566
1991716644473195_2320255128286010,0,1,0,1,0
1991716644473195_2320272461617610,2,0,0,2,0.8619
1991716644473195_2320506278260895,2,0,0,2,0.8808
1991716644473195_2320516868259836,5,0,0,5,2.1992
1991716644473195_2320517864926403,1,0,0,1,0.4215
1991716644473195_2320524214925768,1,0,0,1,0.4404
1991716644473195_2320525308258992,1,0,0,1,0.4404
1991716644473195_2320554234922766,2,0,0,2,0.8619
1991716644473195_2320554874922702,5,0,0,5,2.3227
1991716644473195_2320564088255114,2,0,0,2,0.8619
1991716644473195_2320564868255036,5,0,0,5,2.244
1991716644473195_2320565724921617,2,2,0,4,0.8033
1991716644473195_2320572888254234,7,0,0,7,3.5445
1991716644473195_2320585058253017,1,0,0,1,0.4404
1991716644473195_2320593484918841,1,0,0,1,0.4404
1991716644473195_2320613528250170,21,4,0,25,9.7236
1991716644473195_2320626748248848,12,0,0,12,6.0663
1991716644473195_2320627711582085,2,0,0,2,0.8808
1991716644473195_2320631511581705,2,0,0,2,0.8619
1991716644473195_2320635498247973,3,1,0,4,1.4868
1991716644473195_2320636954914494,3,0,0,3,1.4924
1991716644473195_2320642228247300,17,2,0,19,9.1393
1991716644473195_2320681014910088,2,1,0,3,0.8619
1991716644473195_2320687681576088,4,0,0,4,1.7238
1991716644473195_2320689374909252,3,0,0,3,1.3023
1991716644473195_2320692474908942,1,0,0,1,0.4404
1991716644473195_2320693708242152,2,0,0,2,0.8619
1991716644473195_2320694781575378,1,0,0,1,0.4404
1991716644473195_2320699561574900,14,11,0,25,5.2003
1991716644473195_2320707094907480,2,0,0,2,0.8808
1991716644473195_2320708571573999,2,0,0,2,0.9158
1991716644473195_2320708701573986,2,1,0,3,0.8808
1991716644473195_2320710204907169,2,0,0,2,0.8619
1991716644473195_2320711484907041,1,0,0,1,0.4404
1991716644473195_2320713838240139,5,1,0,6,2.3669
1991716644473195_2320720494906140,3,0,0,3,1.3023
1991716644473195_2320727441572112,2,0,0,2,0.8619
1991716644473195_2320735724904617,4,1,0,5,1.7427
1991716644473195_2320739701570886,1,0,0,1,0.4404
1991716644473195_2320741428237380,8,0,0,8,3.5528
1991716644473195_2320745258236997,1,0,0,1,0.4404
1991716644473195_2320746261570230,3,0,0,3,1.3735
1991716644473195_2320754301569426,2,0,0,2,0.8808
1991716644473195_2320754584902731,1,0,0,1,0.4404
1991716644473195_2320761074902082,1,0,0,1,0.4404
1991716644473195_2320764038235119,1,0,0,1,0.4404
1991716644473195_2320765978234925,1,0,0,1,0.4404
1991716644473195_2320777821567074,1,0,0,1,0.4404
1991716644473195_2320788834899306,2,1,0,3,0.8808
1991716644473195_2320792638232259,17,2,0,19,7.9686
1991716644473195_2320792838232239,5,0,0,5,2.2342
1991716644473195_2320799848231538,9,0,0,9,4.0115
1991716644473195_2320799941564862,19,6,0,25,8.9465
1991716644473195_2320806184897571,7,1,0,8,3.4818
1991716644473195_2320807151564141,2,0,0,2,0.8808
1991716644473195_2320821174896072,2,1,0,3,0.9459
1991716644473195_2320821354896054,6,1,0,7,3.1404
1991716644473195_2320823644895825,7,4,0,11,3.6266
1991716644473195_2320834248228098,4,0,0,4,1.1284
1991716644473195_2320848711559985,2,0,0,2,0.8222
1991716644473195_2320850774893112,4,3,0,7,1.7616
1991716644473195_2320854028226120,7,1,0,8,3.0198
1991716644473195_2320856668225856,4,1,0,5,1.795
1991716644473195_2320859881558868,2,0,0,2,0.8619
1991716644473195_2320866934891496,1,1,0,2,0.4404
1991716644473195_2320868168224706,2,0,0,2,0.8808
1991716644473195_2320872334890956,2,0,0,2,0.8619
1991716644473195_2320888711555985,1,0,0,1,0.4404
1991716644473195_2320893168222206,3,0,0,3,1.3023
1991716644473195_2320900578221465,1,0,0,1,0.4404
1991716644473195_2320902121554644,3,0,0,3,1.3373
1991716644473195_2320904764887713,2,0,0,2,0.8619
1991716644473195_2320905391554317,7,0,0,7,3.0973
1991716644473195_2320915094886680,6,0,0,6,3.5302
1991716644473195_2320922134885976,3,0,0,3,1.3546
1991716644473195_2320926254885564,23,2,0,25,11.4217
1991716644473195_2320927744885415,5,0,0,5,2.2354
1991716644473195_2320932388218284,1,0,0,1,0.4404
1991716644473195_2320953224882867,4,0,0,4,1.5755
1991716644473195_2320959838215539,1,0,0,1,0.4404
1991716644473195_2320962131548643,1,0,0,1,0.4404
1991716644473195_2320969448214578,1,0,0,1,0.4404
1991716644473195_2320976398213883,5,3,0,8,2.1831
1991716644473195_2320976688213854,2,3,0,5,1.0653
1991716644473195_2320980654880124,6,0,0,6,2.6191
1991716644473195_2320989398212583,2,0,0,2,0.8808
1991716644473195_2321006271544229,1,0,0,1,0.4404
1991716644473195_2321007794877410,7,2,0,9,3.6275
1991716644473195_2321220398189483,2,0,0,2,0.8619
1991716644473195_2321230844855105,1,0,0,1,0.4404
1991716644473195_2321271331517723,20,3,0,23,9.5526
1991716644473195_2321275971517259,9,0,0,9,4.7196
1991716644473195_2321315238179999,6,0,0,6,3.1663
1991716644473195_2321328958178627,2,0,0,2,0.9648
1991716644473195_2321341211510735,2,0,0,2,0.8619
1991716644473195_2321347834843406,3,0,0,3,1.199
1991716644473195_2321349618176561,2,0,0,2,0.8619
1991716644473195_2321370864841103,5,0,0,5,2.1976
1991716644473195_2321371191507737,3,0,0,3,1.3023
1991716644473195_2321373821507474,3,3,0,6,1.5427
1991716644473195_2321374171507439,1,0,0,1,0.4404
1991716644473195_2321377228173800,8,0,0,8,3.7198
1991716644473195_2321389731505883,1,0,0,1,0.4404
1991716644473195_2321396034838586,1,0,0,1,0.4404
1991716644473195_2321398658171657,7,3,0,10,3.4073
1991716644473195_2321412828170240,2,0,0,2,0.8619
1991716644473195_2321414558170067,2,0,0,2,0.8808
1991716644473195_2321422748169248,2,0,0,2,0.8619
1991716644473195_2321442161500640,2,0,0,2,0.9158
1991716644473195_2321445261500330,1,0,0,1,0.4404
1991716644473195_2321450918166431,20,5,0,25,11.5447
1991716644473195_2321451084833081,2,0,0,2,0.8808
1991716644473195_2321458028165720,12,1,0,13,5.6358
1991716644473195_2321460574832132,2,0,0,2,0.8808
1991716644473195_2321497961495060,4,0,0,4,1.7777
1991716644473195_2321526648158858,1,0,0,1,0.4404
1991716644473195_2321572001487656,3,0,0,3,1.2834
1991716644473195_2321595954818594,3,0,0,3,1.3023
1991716644473195_2321640974814092,3,1,0,4,1.3212
1991716644473195_2321645438146979,8,1,0,9,4.158
1991716644473195_2321648278146695,1,0,0,1,0.4404
1991716644473195_2321655198146003,22,3,0,25,12.2017
1991716644473195_2321658118145711,5,0,0,5,2.6176
1991716644473195_2321667734811416,2,0,0,2,0.8619
1991716644473195_2321681151476741,5,2,0,7,2.6192
1991716644473195_2321693374808852,3,2,0,5,1.7803
1991716644473195_2321708834807306,1,1,0,2,0.4404
1991716644473195_2321732681471588,15,3,0,18,8.2592
1991716644473195_2321762848135238,3,2,0,5,1.1952
1991716644473195_2321903288121194,1,0,0,1,0.5859
1991716644473195_2321960358115487,6,0,0,6,2.6235
1991716644473195_2321965678114955,2,0,0,2,1.3895
1991716644473195_2321969094781280,1,1,0,2,0.4404
1991716644473195_2321972461447610,11,1,1,13,4.9677
1991716644473195_2321975664780623,1,0,0,1,0.4215
1991716644473195_2321990234779166,2,0,0,2,0.9158
1991716644473195_2321999271444929,2,3,2,7,0.4301
1991716644473195_2322007168110806,1,0,0,1,0.4404
1991716644473195_2322010158110507,1,0,0,1,0.4404
1991716644473195_2322014901443366,2,1,0,3,1.0878
1991716644473195_2322019898109533,1,0,0,1,0.4404
1991716644473195_2322023521442504,1,0,0,1,0.4404
1991716644473195_2322047141440142,1,0,0,1,0.4215
1991716644473195_2322051288106394,3,0,0,3,1.3546
1991716644473195_2322051918106331,4,0,0,4,1.9461
1991716644473195_2322179291426927,2,0,0,2,0.9459
1991716644473195_2322234051421451,1,0,0,1,0.4404
1991716644473195_2322243048087218,3,0,0,3,1.3212
1991716644473195_2322286358082887,1,0,0,1,0.4404
1991716644473195_2322311854747004,9,2,0,11,5.1057
1991716644473195_2322322674745922,2,0,0,2,1.0398
1991716644473195_2322373701407486,1,0,0,1,0.4404
1991716644473195_2322419254736264,4,2,1,7,2.2837
1991716644473195_2322577604720429,2,0,0,2,1.1063
1991716644473195_2322645391380317,1,0,0,1,0.4404
1991716644473195_2322655034712686,2,0,0,2,0.8808
1991716644473195_2322711261373730,2,0,0,2,0.8808
1991716644473195_2322741994703990,1,0,0,1,0.4404
1991716644473195_2322751611369695,1,0,0,1,0.4404
1991716644473195_2322752091369647,2,0,0,2,0.8808
1991716644473195_2322763898035133,1,0,0,1,0.4404
1991716644473195_2322807221364134,12,0,0,12,5.5617
1991716644473195_2322812488030274,1,0,0,1,0.4927
1991716644473195_2322829288028594,2,0,0,2,0.9681
1991716644473195_2322857794692410,3,1,0,4,1.3023
1991716644473195_2322869708024552,2,0,0,2,0.8539
1991716644473195_2322870488024474,4,1,0,5,2.1449
1991716644473195_2322990148012508,1,0,0,1,0.4404
1991716644473195_2323031141341742,7,3,0,10,3.045
1991716644473195_2323119624666227,2,0,0,2,0.8619
1991716644473195_2323123577999165,1,0,0,1,0.4754
1991716644473195_2323392644638925,20,4,1,25,10.1722
1991716644473195_2323489111295945,4,0,0,4,1.7238
1991716644473195_2323510464627143,8,1,0,9,4.1724
1991716644473195_2323542291290627,5,0,0,5,2.1831
1991716644473195_2323736081271248,2,0,0,2,0.8222
1991716644473195_2323804581264398,10,1,0,11,4.5141
1991716644473195_2323847214593468,5,1,0,6,2.202
1991716644473195_2323868517924671,2,1,0,3,0.8808
1991716644473195_2324068831237973,10,0,15,25,-4.2686
1991716644473195_2324186427892880,12,2,1,15,6.2245
1991716644473195_2324189534559236,1,0,0,1,0.4404
1991716644473195_2324192264558963,8,1,0,9,3.7009
1991716644473195_2324211007890422,3,2,0,5,1.4868
1991716644473195_2324223014555888,4,1,0,5,1.5046
1991716644473195_2324243937887129,3,0,0,3,1.3212
1991716644473195_2324278841216972,4,1,0,5,1.4344
1991716644473195_2324279194550270,2,0,0,2,0.9508
1991716644473195_2324281591216697,0,1,0,1,0
1991716644473195_2324296567881866,3,0,0,3,1.3023
1991716644473195_2324304254547764,18,1,0,19,8.1542
1991716644473195_2324307334547456,1,1,0,2,0.4404
1991716644473195_2324313614546828,2,0,0,2,1.2121
1991716644473195_2324322571212599,1,0,0,1,0.4404
1991716644473195_2324322717879251,1,0,0,1,0.4404
1991716644473195_2324325754545614,23,2,0,25,10.9003
1991716644473195_2324329561211900,2,0,0,2,0.8619
1991716644473195_2324333254544864,1,0,0,1,0.4404
1991716644473195_2324339584544231,20,2,0,22,9.71
1991716644473195_2324345157877007,1,0,0,1,0.4404
1991716644473195_2324350991209757,1,0,0,1,0.4404
1991716644473195_2324351534543036,1,0,0,1,0.4404
1991716644473195_2324392981205558,4,0,0,4,1.7427
1991716644473195_2324395904538599,1,0,0,1,0.4404
1991716644473195_2324399571204899,7,0,0,7,4.3329
1991716644473195_2324403287871194,2,0,0,2,0.8808
1991716644473195_2324404481204408,5,0,0,5,2.1831
1991716644473195_2324407741204082,12,0,0,12,7.5208
1991716644473195_2324410677870455,9,3,0,12,4.4982
1991716644473195_2324423241202532,1,0,0,1,0.4404
1991716644473195_2324426641202192,5,4,0,9,2.4215
1991716644473195_2324428134535376,2,0,0,2,0.8808
1991716644473195_2324438937867629,1,0,0,1,0.4404
1991716644473195_2324450291199827,1,0,0,1,0.4404
1991716644473195_2324462467865276,2,0,0,2,0.8808
1991716644473195_2324484567863066,13,0,0,13,6.761
1991716644473195_2324507417860781,6,0,0,6,2.5668
1991716644473195_2324518104526379,1,0,0,1,0.4404
1991716644473195_2324521014526088,19,6,0,25,9.3509
1991716644473195_2324527184525471,4,0,0,4,1.7238
1991716644473195_2324532551191601,4,0,0,4,2.3479
1991716644473195_2324545137857009,2,0,0,2,0.9158
1991716644473195_2324546871190169,2,0,0,2,0.843
1991716644473195_2324547717856751,2,0,0,2,0.8619
1991716644473195_2324558371189019,1,0,0,1,0.4404
1991716644473195_2324567827854740,11,2,0,13,5.2425
1991716644473195_2324578224520367,1,0,0,1,0.4404
1991716644473195_2324842311160625,0,1,0,1,0
1991716644473195_2324867741158082,1,0,0,1,0.4404
1991716644473195_2324942297817293,1,0,0,1,0.4404
1991716644473195_2324954384482751,3,8,0,11,1.3023
1991716644473195_2324974404480749,3,0,0,3,1.8153
1991716644473195_2324984871146369,2,0,0,2,0.8619
1991716644473195_2324985237812999,2,0,0,2,0.8619
1991716644473195_2324989954479194,1,0,0,1,0.4215
1991716644473195_2324989997812523,1,0,0,1,0.4215
1991716644473195_2324990194479170,1,0,0,1,0.4404
1991716644473195_2325003174477872,2,0,0,2,0.8619
1991716644473195_2325006741144182,1,0,0,1,0.4404
1991716644473195_2325024597809063,1,0,0,1,0.4404
1991716644473195_2325040144474175,3,0,0,3,1.6147
1991716644473195_2325045401140316,6,0,0,6,3.0341
1991716644473195_2325046634473526,1,0,0,1,0.4404
1991716644473195_2325073327804190,1,0,0,1,0.4404
1991716644473195_2325095334468656,1,0,0,1,0.4404
1991716644473195_2325151657796357,1,2,0,3,0.6369
1991716644473195_2325183101126546,4,0,0,4,2.1852
1991716644473195_2325221884456001,5,0,0,5,2.1642
1991716644473195_2325253167786206,1,0,0,1,0.6249
1991716644473195_2325268674451322,11,1,0,12,5.3017
1991716644473195_2325290307782492,1,0,0,1,0.4939
1991716644473195_2325293047782218,1,0,0,1,0.4404
1991716644473195_2325312487780274,21,0,0,21,10.2404
1991716644473195_2325360711108785,2,0,0,2,0.8808
1991716644473195_2325544164423773,21,0,0,21,9.9399
1991716644473195_2325580851086771,0,1,0,1,0
1991716644473195_2325623667749156,2,2,0,4,0.8016
1991716644473195_2325635934414596,3,1,0,4,1.3212
1991716644473195_2325636527747870,2,0,0,2,0.8808
1991716644473195_2325640811080775,2,0,0,2,0.8808
1991716644473195_2325675564410633,1,0,0,1,0.4404
1991716644473195_2325701684408021,3,0,0,3,1.4076
1991716644473195_2325712241073632,7,3,0,10,3.3282
1991716644473195_2325732541071602,1,0,0,1,0.4404
1991716644473195_2325738001071056,1,0,0,1,0.5994
1991716644473195_2325743851070471,2,1,0,3,0.8808
1991716644473195_2325778874400302,1,0,0,1,0.4404
1991716644473195_2325786384399551,1,1,0,2,0.4404
1991716644473195_2325842361060620,1,0,0,1,0.4215
1991716644473195_2325852374392952,1,0,0,1,0.4404
1991716644473195_2325942191050637,1,1,0,2,0.4215
1991716644473195_2325962571048599,1,2,0,3,0.4404
1991716644473195_2325970987714424,1,0,0,1,0.5719
1991716644473195_2326000197711503,1,0,0,1,0.4404
1991716644473195_2326185404359649,0,1,0,1,0
1991716644473195_2326185934359596,0,1,0,1,0
1991716644473195_2326186261026230,2,0,0,2,0.8619
1991716644473195_2326264704351719,3,0,0,3,1.4802
1991716644473195_2326328824345307,2,1,0,3,1.2043
1991716644473195_2326338024344387,2,0,0,2,0.8619
1991716644473195_2326340051010851,3,0,0,3,1.3023
1991716644473195_2326345947676928,2,1,0,3,0.8619
1991716644473195_2326373011007555,1,0,0,1,0.4404
1991716644473195_2326378971006959,2,0,0,2,0.8808
1991716644473195_2326380687673454,0,1,0,1,0
1991716644473195_2326386774339512,13,2,0,15,6.7568
1991716644473195_2326406497670873,2,0,0,2,1.3949
1991716644473195_2326408814337308,0,1,1,2,-0.296
1991716644473195_2326416147669908,2,0,0,2,0.8808
1991716644473195_2326416211003235,3,0,0,3,1.3373
1991716644473195_2326417444336445,0,1,0,1,0
1991716644473195_2326419134336276,0,3,1,4,-0.2263
1991716644473195_2326429027668620,7,0,0,7,3.0828
